"id_fuente","ruta_relativa","extension","sha256","bytes","mtime_iso"
"src00931","informes_sintetizados (4)/snippets/sn_analisis_datos_13-9-57-Cargar_informaci_n_contextual_176.txt","txt","216d1add20658b1237e0aa378c52ffd83494cca49cba490d7895ad196be034ff","360","2025-09-29T22:43:37Z"
"src00932","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_107.ps1","ps1","2bac23bfae4d1a001329d43db3624f8913fdf76b93536993bec6a88fc7ce3106","786","2025-09-29T22:43:37Z"
"src00933","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_242.ps1","ps1","18c8de859367a9bfd52810f30ffd5d69cf3078751e683302b68a1efb499d0c00","422","2025-09-29T22:43:38Z"
"src00934","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_187.ps1","ps1","bb15b60510be98e95d21d1d33c070b0c3f32b0bf09613f7807dc9970a74e368c","315","2025-09-29T22:43:38Z"
"src00935","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_8-31-4-Script_para_espejar_celular_086.txt","txt","04d1200e8c7c1c99cb0f2378558ff74de16d15ddfcf34c88d9d8c164d1a6fe5b","18","2025-09-29T22:43:38Z"
"src00936","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_135.txt","txt","c01fb6ff4ec6c3d419e1242a35cdc867e89f246c1ba5e99779fc997c3cae182e","67","2025-09-29T22:43:37Z"
"src00937","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_3-32-16-Generar_script_HTML_desde__md_039.ps1","ps1","fea94c8bd824fb8284dc5b031ec86bbbc6022af0c13e82b38fbfcb9e74ffb296","82","2025-09-29T22:43:38Z"
"src00938","informes_sintetizados (4)/snippets/sn_analisis_datos_1-23-22-Explicaci_n_script_orquestador_043.json","json","0b6342239ddba9191f18fc55efacdb53b675d01e472a9010f593d42dda2cca05","56","2025-09-29T22:43:37Z"
"src00939","informes_sintetizados (4)/snippets/sn_analisis_datos_6-4-10-Revisi_n_t_cnica_script_011.txt","txt","4bc1190bf4f6c6cb7f7ae9a582e081fc980237ea40e4deb111f6f6b83a116ba1","4762","2025-09-29T22:43:38Z"
"src00940","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_100.ps1","ps1","6361d662ae4757b046a386d41e39406630da2fa2b65197daf60dc6880c7803e2","213","2025-09-29T22:43:37Z"
"src00941","informes_sintetizados (4)/snippets/sn_documentacion_sop_6-36-14-An_lisis_y_auditor_a_t_cnica_021.ps1","ps1","19ea257524013e15a090bb6635567a98fc570f863d26b4e5410c5f3d00f2f5da","66","2025-09-29T22:43:38Z"
"src00942","informes_sintetizados (4)/snippets/sn_documentacion_sop_5-56-17-_An_lisis_Config__033.ps1","ps1","5b9057caa48f0ecd6ce70bfdcc0e1117917b24c989a74681b67ca1b3f6fcccf6","329","2025-09-29T22:43:38Z"
"src00943","informes_sintetizados (4)/snippets/sn_documentacion_sop_5-58-16-_Trazabilidad_y_coherencia__030.ps1","ps1","4fe15ec1cf07fe07c31363ca5f6d4071a286f2b61dfd31e954f5e522d98326a1","2396","2025-09-29T22:43:38Z"
"src00944","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_17-46-27-Verificaci_n_acceso_Banorte_076.sh","sh","2dbe760d0b601951f032b4464750142007e2639bfaa8f1abbc22b713ef5eef6c","982","2025-09-29T22:43:38Z"
"src00945","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_8-17-20-Corregir_heredoc_consola_079.txt","txt","83693f55858127997bc87416147c2ac462ae9bee1f41b4c5bce8cf28221c6764","1785","2025-09-29T22:43:38Z"
"src00946","informes_sintetizados (4)/snippets/sn_gestion_proyectos_5-22-31-_WsW_Contexto__011.txt","txt","cd4ac5634c38ad4d7870a475313a07be45c6936e18f37f18938b08be720cb33b","1050","2025-09-29T22:43:38Z"
"src00947","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_7-7-32-Significado_de_un_script_014.ps1","ps1","76aeb94ecc81cd6ce5c92b4d1e50ddd41bc21901ba0ae70cc372c8a1719a39d8","677","2025-09-29T22:43:38Z"
"src00948","informes_sintetizados (4)/snippets/sn_gestion_proyectos_6-31-26-Auditor_a_de_configuraci_n_005.txt","txt","f3300833a19009c96856a1934b29fa6ad47e0a881e43f938837219a9c832badd","2833","2025-09-29T22:43:38Z"
"src00949","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_126.ps1","ps1","dee3e8c75482bf0267d733bbbf888c850bf135828da1e57d19c607cd1e3cd318","875","2025-09-29T22:43:37Z"
"src00950","informes_sintetizados (4)/snippets/sn_analisis_datos_3-57-48-_An_lisis___Integraci_n__028.md","md","1f9d4c2018b5ea48381a54f6062515f7e0b57a4ab4350f07045f291f91ee8b9a","126","2025-09-29T22:43:38Z"
"src00951","informes_sintetizados (4)/snippets/sn_analisis_datos_5-46-4-_SOP_01___An_lisis__02__013.json","json","494ce4b0af1951a47b34f071e9dbcbb7ba8fd9a69b3b72b72ff7a1a05c7268bf","316","2025-09-29T22:43:38Z"
"src00952","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_6-43-13-Interpretaci_n_de_documento_072.json","json","4f224c96ee23e66040ef618121f56a54dbb63a77c18d72c3894f09facbe35467","9611","2025-09-29T22:43:38Z"
"src00953","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_161.ps1","ps1","44195afd9191381aa7f307fe4fb9cd002ff4c3f9e30c8e636f3d1fbc66104a02","7988","2025-09-29T22:43:37Z"
"src00954","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_228.ps1","ps1","4d44aa28701988c1867806469dc71ef81790211655f5a7b7a4955b3cbe35599a","118","2025-09-29T22:43:38Z"
"src00955","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_3-32-16-Generar_script_HTML_desde__md_043.txt","txt","83d4ede1517f047ef63a9c3c12377f44d2e3415933d70c5c219f1e7ead7aec29","27069","2025-09-29T22:43:38Z"
"src00956","informes_sintetizados (4)/snippets/sn_analisis_datos_3-57-48-_An_lisis___Integraci_n__033.yml","yml","2fcc7aed843bf222ae689d70d3daedc9e0ad1391cb7c10a19c81a00154e0810d","341","2025-09-29T22:43:38Z"
"src00957","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_240.txt","txt","918eb2134ceaf4e9d43e3a79945ab383367512c6680518f9f1af337418b706d4","14538","2025-09-29T22:43:38Z"
"src00958","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_239.ps1","ps1","68048f272377a62add56d32d3a1583a2943cc8466a21e11cb529554c293c95ea","521","2025-09-29T22:43:38Z"
"src00959","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_12-21-35-Ejemplo_prompt_Codex_Powershell_012.sh","sh","4e704ae8a271b7a65fd3eb00dff05b12b7ddc0661014824d6d818a1db25ab542","210","2025-09-29T22:43:38Z"
"src00960","informes_sintetizados (4)/snippets/sn_analisis_datos_17-33-50-Configuraci_n_b_squeda_dupeGuru_088.txt","txt","3097d2bd94c838d575f69b203fb5d27a32f60f887755a449f20fe21264762928","27","2025-09-29T22:43:37Z"
"src00961","informes_sintetizados (4)/snippets/sn_documentacion_sop_6-36-14-An_lisis_y_auditor_a_t_cnica_024.txt","txt","01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b","1","2025-09-29T22:43:38Z"
"src00962","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_224.ps1","ps1","397e4fff826e7c8d0834ccecbbb8bacca061159b8bb58cb15bdc4722385dbdd9","133","2025-09-29T22:43:38Z"
"src00963","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_199.ps1","ps1","bbbe5307d396f74076dd0c4e720f26c26834a86f979137e634a3019107b37333","540","2025-09-29T22:43:38Z"
"src00964","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_127.ps1","ps1","870d5073ffb47ba7bfbe459ba6d6fea96a19c0188e0aeaba606a829c489bd6ea","3961","2025-09-29T22:43:37Z"
"src00965","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_8-31-4-Script_para_espejar_celular_099.ps1","ps1","0d5f63ce9538b5f86cda570e62e555b06be7b618453db2726d476812e91c22a2","59","2025-09-29T22:43:38Z"
"src00966","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_213.ps1","ps1","4c3a24e017d232a28ddbaaa8e2f16d8d77e7896cead03bd7fefebfe2b566fb50","90","2025-09-29T22:43:38Z"
"src00967","informes_sintetizados (4)/snippets/sn_analisis_datos_6-9-11-Instrucciones_de_ejecuci_n_008.py","py","5d797d076bea369c3ef73c0d6c3055ef0b2ae5350cd4197e1f35dfaccd17d99f","1537","2025-09-29T22:43:38Z"
"src00968","informes_sintetizados (4)/snippets/sn_analisis_datos_6-20-18-An_lisis_SOP_01_y_errores_005.txt","txt","3959a514bc437f438a896077dee4c67654d54574f405072dbc82291151370f24","538","2025-09-29T22:43:38Z"
"src00969","informes_sintetizados (4)/snippets/sn_analisis_datos_2-8-10-Reporte_de_fallas_066.py","py","c33e14ea49c8a7c01aba60b6d5b96dac03779927fc4e1046a3291865f1d510a5","567","2025-09-29T22:43:38Z"
"src00970","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_11-55-55-Funciones_de_cuenta.md","md","36fc8045c6b943587ca82f8e000c4f965e97cc71292f609965b727892d374536","2697","2025-09-29T22:43:37Z"
"src00971","informes_sintetizados (4)/ejemplos/ej_analisis_datos_1-47-33-An_lisis_de_prompt_t_cnico.md","md","48033502d08f13dd03f62f0c2e43307956a07270c83f232fb3ae908e1baa64cb","5822","2025-09-29T22:43:37Z"
"src00972","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_6-45-32-An_lisis_README_proyecto.md","md","3fb8dc7242b7fc0dfe908be222574016bcababb0d77239c2704f29f84075052b","16931","2025-09-29T22:43:37Z"
"src00973","informes_sintetizados (4)/ejemplos/ej_prompts_plantillas_1-57-52-Ilustraci_n_de_perro_art_stico.md","md","608090c080d3596aa8bbb9f5dde743f11e4ce8bd0a5643d2bd82d67847172ad7","2853","2025-09-29T22:43:37Z"
"src00974","informes_sintetizados (4)/ejemplos/ej_analisis_datos_4-40-54-Comparaci_n_capacidades_humanas_vs_GPT.md","md","581c547f5651c0b02fb9c06b9e88831080d70ecd605e9a422ecfd20f2e3e6865","2558","2025-09-29T22:43:37Z"
"src00975","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_8-17-20-Corregir_heredoc_consola.md","md","a2d973b0045396f4e6ffe12ad1f86fc20058fb0d017ff2a6b564c9b282397c8b","5308","2025-09-29T22:43:37Z"
"src00976","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_0-47-50-Instrucciones_personalizadas_y_memoria.md","md","221bc08d1be731ce716dec6da7183ebc6d5a83be290d1061dee0716226d9da57","1237","2025-09-29T22:43:37Z"
"src00977","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_5-52-44-_SOP_01___An_lisis__03_.md","md","0e582214de68ff94f32e8127fbf2ff43991bf039fc636edb9d801ea5bc0847ed","24782","2025-09-29T22:43:37Z"
"src00978","informes_sintetizados (4)/ejemplos/ej_analisis_datos_6-23-21-New_chat.md","md","8138c481dbfed2fc73e0827f5289264a259a80af58b16a2f8f434cc3da3c3219","18626","2025-09-29T22:43:37Z"
"src00979","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_17-46-27-Verificaci_n_acceso_Banorte.md","md","f7d7925044b34eec23c56725c5c387e0a5f1915397eb76ee2b2dc45e57246fe2","1496","2025-09-29T22:43:37Z"
"src00980","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_8-31-4-Script_para_espejar_celular.md","md","581c547f5651c0b02fb9c06b9e88831080d70ecd605e9a422ecfd20f2e3e6865","2558","2025-09-29T22:43:37Z"
"src00981","informes_sintetizados (4)/ejemplos/ej_analisis_datos_6-20-18-An_lisis_SOP_01_y_errores.md","md","baad6ba71c45b50dc2bfaa88b1c62841427bd7c83317bd3744660938604a84df","16125","2025-09-29T22:43:37Z"
"src00982","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_5-36-5-_SOP_01___An_lisis__01_.md","md","668a12082b2d814643a2391bbb2f925080d9647cdcabfbbc5caaff6fdcc81f77","14119","2025-09-29T22:43:37Z"
"src00983","informes_sintetizados (4)/ejemplos/ej_investigacion_sintesis_4-2-30-Redacci_n_concisa_y_estructurada.md","md","b6ac52333704d886cfcba56b991f47b413109272f0da4bc4325940adb689f960","3553","2025-09-29T22:43:37Z"
"src00984","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_6-31-26-Auditor_a_de_configuraci_n.md","md","0df33c312c06a08c2d3e65c58bcb052e17041e110e0edb4261034ee159c1ed38","8631","2025-09-29T22:43:37Z"
"src00985","informes_sintetizados (4)/ejemplos/ej_investigacion_sintesis_7-25-19-Entendimiento_de_documento_JSON.md","md","368c7893865e82bbcecdcb3c20962faf9ebd7c6401968dfec4ca8091ffe1b696","3745","2025-09-29T22:43:37Z"
"src00986","informes_sintetizados (4)/ejemplos/ej_investigacion_sintesis_20-31-17-Resumen_autom_tico_correos.md","md","5ee0ef3b71e27ba63d51d7544b121ecdca7697987d6d8c47b3b0eb03fba5f32a","2732","2025-09-29T22:43:37Z"
"src00987","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_20-37-58-Resumen_correos_no_le_dos.md","md","9cfa2d91adb160583b016ad65eea20af62ad5920334e72d6007e79ae88883dc5","2573","2025-09-29T22:43:37Z"
"src00988","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_2-57-37-Normativa_operativa_guardada.md","md","94dd57ce0cf82ed193d97220c0b7d5bf584cefdce3715bd379209d56e2185921","5389","2025-09-29T22:43:37Z"
"src00989","informes_sintetizados (4)/ejemplos/ej_analisis_datos_20-43-56-Saludo_y_respuesta_inicial.md","md","a4339ea39f147baff3558122ab7ab1634888a78d48c824ac62b4bc8980cb4a65","2959","2025-09-29T22:43:37Z"
"src00990","informes_sintetizados (4)/ejemplos/ej_analisis_datos_6-48-56-An_lisis_t_cnico_orquestador.md","md","f5bb14d77dbc30c519ce21cc9d9ec6745d8b2c6863f98006645548e6eb32154b","24071","2025-09-29T22:43:37Z"
"src00991","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_6-0-1-_Config_YSD_.md","md","0faf920f28fabe93ab2adf771c742adc64b118859b612afeb9a6a45e2f560146","9286","2025-09-29T22:43:37Z"
"src00992","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_8-8-11-Bash_para_descargar_videos.md","md","581c547f5651c0b02fb9c06b9e88831080d70ecd605e9a422ecfd20f2e3e6865","2558","2025-09-29T22:43:37Z"
"src00993","informes_sintetizados (4)/ejemplos/ej_ux_ui_6-19-13-An_lisis_PUAV_Compat.md","md","021cdc89cf8b9b1423341c14e29db6865ac001fc76e27e49bf46ac7c3bafebf4","13412","2025-09-29T22:43:37Z"
"src00994","informes_sintetizados (4)/ejemplos/ej_investigacion_sintesis_6-7-43-An_lisis_SOP_01.md","md","caece300ce11cd9b30626c1cdb1d0ce84e61dbd1825dc963ef6ac1f5989c1910","17036","2025-09-29T22:43:37Z"
"src00995","informes_sintetizados (4)/ejemplos/ej_analisis_datos_5-30-5-_PS_Master_XML_Config_.md","md","6137a251f3ae6f255db2038edf5ac2036c700bb801a402b1d54ff3088c2e1baf","40230","2025-09-29T22:43:37Z"
"src00996","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_5-6-18-Script_PowerShell_animado.md","md","5a52fa6b111bd7356ede6904cb4487ae63f69b32d9ef9c83db5a91e065a6fa19","4801","2025-09-29T22:43:37Z"
"src00997","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_5-56-17-_An_lisis_Config_.md","md","bfa7d613181e4277e7bfe9eca9e45c46a8d25f8e2a8cef30f4e953cf0a9723f7","14200","2025-09-29T22:43:37Z"
"src00998","informes_sintetizados (4)/ejemplos/ej_analisis_datos_6-24-5-New_chat.md","md","2e1f071df0203cc99bae863ddbf0abf9ab0ae067f233aeff03a1a1ca5f6d70e1","17940","2025-09-29T22:43:37Z"
"src00999","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_6-44-25-Auditor_a_t_cnica_documento.md","md","d774671115de2f438f974c27c3f0d0fafaf8bb1e11fe9439a40637c7ed218f79","17818","2025-09-29T22:43:37Z"
"src01000","informes_sintetizados (4)/ejemplos/ej_analisis_datos_5-46-4-_SOP_01___An_lisis__02_.md","md","641cac033af1b826989916ba5eeacdff6209db4c3b87a31835ada4e0c323171f","16343","2025-09-29T22:43:37Z"
"src01001","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_16-54-29-New_chat.md","md","10693c28507daadb2ada8eba669a5604767f168d4fd6914bc384cb5cff950930","229","2025-09-29T22:43:37Z"
"src01002","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_6-34-30-An_lisis_protocolo_auditor_a.md","md","8537a6f937b6d07bce0f377d81e3c88b638ae0e519223aa52c0a8dd77035ac3e","9784","2025-09-29T22:43:37Z"
"src01003","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_5-50-50-_SOP___Env_Survey_.md","md","f08f59abd9ce266531e3029cbf57130bd3c4555f3cf5b9196c496dfca9b3b670","27109","2025-09-29T22:43:37Z"
"src01004","informes_sintetizados (4)/ejemplos/ej_prompts_plantillas_1-56-43-Convierte_foto_en_ilustraci_n.md","md","1277d4f2582fbc330a4ffdfdcc1217d494ffdaa6a9ca7a97f8d31065d30a911d","3471","2025-09-29T22:43:37Z"
"src01005","informes_sintetizados (4)/ejemplos/ej_analisis_datos_1-13-28-Almacenamiento_de_res_menes.md","md","400e6abbf789c605ec2deea84d75ef904b1b20e508e7a4593de899627120c1d8","1091","2025-09-29T22:43:37Z"
"src01006","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_21-20-2-Asistencia_de_ChatGPT.md","md","ccbc532950a4012f32a738c46d1cffdf0e118727f51e3b6eb975e91627d77d4b","2587","2025-09-29T22:43:37Z"
"src01007","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_6-33-27-An_lisis_de_m_dulos_PowerShell.md","md","e3bb5dc796c5a48aeeef14b8620f56a175ebee2e6cb557aea35e9bc722899fee","16601","2025-09-29T22:43:37Z"
"src01008","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_8-52-38-Significado_de_Anastasis_Revenari.md","md","b12193dead50179f1af4ce327328feb3d2040af4ff8ad85339ab4df4f85add14","1238","2025-09-29T22:43:37Z"
"src01009","informes_sintetizados (4)/ejemplos/ej_analisis_datos_2-27-5-Plan_de_limpieza_Excel.md","md","305693cfb1de040200c8d960de8d6c312d30cbe5c4fe1e6ea571b2fad5f6a419","435","2025-09-29T22:43:37Z"
"src01010","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_6-43-13-Interpretaci_n_de_documento.md","md","25fbf1bb434d221f5fb36664d0dc44de46b51307abe9cc67623746f7d06c4736","2006","2025-09-29T22:43:37Z"
"src01011","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_6-26-32-An_lisis_de_instrucciones_proyecto.md","md","56f14afbdccc1d5dab487032543aae08c9f66cde49275c9f0314b65776b87141","13810","2025-09-29T22:43:37Z"
"src01012","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_7-7-32-Significado_de_un_script.md","md","7b1937605d10053174ab5cec645078fe5c5032c67be7299efcaaacb480bdbe32","865","2025-09-29T22:43:37Z"
"src01013","informes_sintetizados (4)/ejemplos/ej_analisis_datos_17-27-21-Recuperaci_n_de_archivos_gratis.md","md","56fd62a86bd81fcbf7e59ff3ce140f2259aa5a26ff37640a5d7be68cda2cbd35","3467","2025-09-29T22:43:37Z"
"src01014","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_7-18-38-Reporte_de_consejos_PowerShell.md","md","9b8c0dd451e1c82677e000e9439322a0de4264cc081325bc583f4842dc3c4eb1","2764","2025-09-29T22:43:37Z"
"src01015","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_6-11-18-An_lisis_de_documentaci_n_PS.md","md","9d9580712fb4beb2704aa1bde92e64a05f295c5374eca04a7eb793dbc39c0f53","10708","2025-09-29T22:43:37Z"
"src01016","informes_sintetizados (4)/ejemplos/ej_prompts_plantillas_12-34-51-Prompt_para_PowerShell_Codex.md","md","62d523511b9e931ea11cb76b6ecb616113da0b537f00df9e0fe8def96a5ebc7f","2839","2025-09-29T22:43:37Z"
"src01017","informes_sintetizados (4)/ejemplos/ej_analisis_datos_2-8-10-Reporte_de_fallas.md","md","552f8bd14218fc48a749461298ebbbc14af50ab33b65b7721e588f0a51b456b6","34619","2025-09-29T22:43:37Z"
"src01018","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_6-50-15-An_lisis_de_protocolo_SOP01.md","md","7760d60020da25cbe9caf01d9d9f803228a2f3175eb9a69dccc0a0befe5119d9","21424","2025-09-29T22:43:37Z"
"src01019","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_3-32-16-Generar_script_HTML_desde__md.md","md","0f8e2878b0315320b99afdb54bbc1f30aa9b838bd07d188fb0a2371e25656440","14253","2025-09-29T22:43:37Z"
"src01020","informes_sintetizados (4)/ejemplos/ej_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente.md","md","7b1937605d10053174ab5cec645078fe5c5032c67be7299efcaaacb480bdbe32","865","2025-09-29T22:43:37Z"
"src01021","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_5-48-30-_SOP_01___An_lisis__03_.md","md","9cd1f79bc5627a6645bf84b5bc93a2df34172c12d4b64adedcda7fd2053f1cb3","10983","2025-09-29T22:43:37Z"
"src01022","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_5-22-31-_WsW_Contexto_.md","md","de50c4ec6ac27e4b9ef90cb11b9acf58ea7f7db3b9410426e66c58169b555d75","3295","2025-09-29T22:43:37Z"
"src01023","informes_sintetizados (4)/ejemplos/ej_analisis_datos_15-45-5-Extraer__cono__exe.md","md","27d12e894147a610b6110f24e8a96ff7b0db018a00e2ba87a51c04c4f345eb67","10068","2025-09-29T22:43:37Z"
"src01024","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_5-16-29-_WsW_Script_.md","md","61dc1f1a87f9bc3a4fa8f92ed697f10fcd6508a94bcd19ce6b8b7d91813225d5","23346","2025-09-29T22:43:37Z"
"src01025","informes_sintetizados (4)/ejemplos/ej_analisis_datos_14-57-12-Filtrar_correos_Malpaso.md","md","ea9e014207580a53ad26369a3bf6a33f7a7343fdd49460c06def1e034adf3fbc","7375","2025-09-29T22:43:37Z"
"src01026","informes_sintetizados (4)/ejemplos/ej_analisis_datos_11-48-2-Generar_conversaci_n_ID.md","md","9cfa2d91adb160583b016ad65eea20af62ad5920334e72d6007e79ae88883dc5","2573","2025-09-29T22:43:37Z"
"src01027","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_5-31-12-_SCRIPT___Invoke_RepoReorg_.md","md","e8b4beb6be138e1d683c32de70e783492dbbe02af8337d2937a0a0aac8325434","26188","2025-09-29T22:43:37Z"
"src01028","informes_sintetizados (4)/ejemplos/ej_investigacion_sintesis_6-22-21-Lee_y_analiza_script.md","md","39c0ec42ec8a997bb5cb382c99ada24bb147ee87e139189d28167496ea8b5b99","29687","2025-09-29T22:43:37Z"
"src01029","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_6-36-14-An_lisis_y_auditor_a_t_cnica.md","md","093ff570df8a84d3c6c4a8e35eb0576debef12b0060d357722e2f69e04783661","60407","2025-09-29T22:43:37Z"
"src01030","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_1-8-47-Instrucciones_guardadas_sistema.md","md","d08d0ca558a0243fcfe2343bd1da07bd3b8d9ec89203a116efd29044e5870c28","1165","2025-09-29T22:43:37Z"
"src01031","informes_sintetizados (4)/ejemplos/ej_analisis_datos_13-9-57-Cargar_informaci_n_contextual.md","md","91dc5dfceb270eb6adff993ecfa68381e7f2ea4bb64c8fe4cc2ac16d90b55a2b","5063","2025-09-29T22:43:37Z"
"src01032","informes_sintetizados (4)/ejemplos/ej_marketing_seo_17-36-26-Archivos_id_nticos_o_diferentes.md","md","7b1937605d10053174ab5cec645078fe5c5032c67be7299efcaaacb480bdbe32","865","2025-09-29T22:43:37Z"
"src01033","informes_sintetizados (4)/ejemplos/ej_analisis_datos_23-40-4-Diferencias_Markdown_JSON.md","md","f336762073999d641dab0c92011280cee92c5caf6cd24f4e9606120cca3ad939","2898","2025-09-29T22:43:37Z"
"src01034","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_18-1-52-Cambio_de_membres_a_Plus.md","md","ca4eba4d2aa403becc232dcab22f04fc6d351d11730c7d39dfd208ccb75ecc3a","1230","2025-09-29T22:43:37Z"
"src01035","informes_sintetizados (4)/ejemplos/ej_prompts_plantillas_1-58-21-Ilustraci_n_de_perro.md","md","675a1253f39ad0172c9bcf515806be64a924edff5f1ab69f79bab4c0ed0048eb","1069","2025-09-29T22:43:37Z"
"src01036","informes_sintetizados (4)/ejemplos/ej_analisis_datos_17-33-50-Configuraci_n_b_squeda_dupeGuru.md","md","b903f7e1f88538ade51f44bfa680706611853113548f275eaf2c436b326404ef","2664","2025-09-29T22:43:37Z"
"src01037","informes_sintetizados (4)/ejemplos/ej_automatizacion_scripting_6-4-22-Integraci_n_normativa_operativa.md","md","ba8e0d9c94fc4d44a5984f9956427f984669d92fd2478a9cab6630427529c027","6029","2025-09-29T22:43:37Z"
"src01038","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_12-23-41-Preparar_firmware_Samsung.md","md","0a917f29e934d2594071ef77e0876e01d9c567c96c85948e2b1fad1e870ba3a5","1655","2025-09-29T22:43:37Z"
"src01039","informes_sintetizados (4)/ejemplos/ej_gestion_proyectos_4-58-47-_WsW_mnt_.md","md","20ea8cf125f087ce89f3c4d67ae77415adc3f54bf7e7544f7cc4ef141b89981a","2513","2025-09-29T22:43:37Z"
"src01040","informes_sintetizados (4)/ejemplos/ej_analisis_datos_6-9-11-Instrucciones_de_ejecuci_n.md","md","2a92355300c30b5a9afe7961f2be876578d376f0d2e817765813decb504f729d","40053","2025-09-29T22:43:37Z"
"src01041","informes_sintetizados (4)/ejemplos/ej_marketing_seo_6-14-34-An_lisis_de_script_PowerShell.md","md","5d1226d7217b5214df66d1726972505855008146bca657d6ceeb136ac2d7c12e","14059","2025-09-29T22:43:37Z"
"src01042","informes_sintetizados (4)/ejemplos/ej_analisis_datos_12-49-15-Buscar_fecha_reuni_n_Teams.md","md","7b1937605d10053174ab5cec645078fe5c5032c67be7299efcaaacb480bdbe32","865","2025-09-29T22:43:37Z"
"src01043","informes_sintetizados (4)/ejemplos/ej_prompts_plantillas_0-32-13-Crear_imagen_estilo_caricatura.md","md","ca635ad19ef1d72d5aa6b29586d08fe33670f0b7cf7ceaebd90a7b84de035ce9","1498","2025-09-29T22:43:37Z"
"src01044","informes_sintetizados (4)/ejemplos/ej_documentacion_sop_5-58-16-_Trazabilidad_y_coherencia_.md","md","96a8f09e1247e36c9c2bbf929fe6b3e5ffcf0baa3a305afb84ef078f489d3df3","12758","2025-09-29T22:43:37Z"
